,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
95,IT,LIMF,Torino Caselle Airport,N45.12.15',E7.38.97',45.2,7.633333333333333, Public,10827 x 197feet,Hard,,,,,,,https://www.getmetar.com/LIMF
96,IT,LICT,Trapani Birgi Airport,N37.54.72',E12.29.60',37.9,12.483333333333333, Public,8842 x 144feet,Hard,8461 x 98feet,Unknown,,,,,https://www.getmetar.com/LICT
97,IT,LIDT,Trento Mattarello Airport,N46.1.40',E11.7.50',46.01666666666666,11.116666666666667, Public,3215 x 98feet,Hard,,,,,,,https://www.getmetar.com/LIDT
98,IT,LIPS,Treviso Istrana Airport,N45.41.07',E12.5.23',45.68333333333333,12.083333333333336,Military,9816 x 148feet,Hard,,,,,,,https://www.getmetar.com/LIPS
99,IT,LIPQ,Trieste Ronchi Dei Legionari Airport,N45.49.65',E13.28.33',45.81666666666667,13.466666666666667, Public,9842 x 148feet,Hard,,,,,,,https://www.getmetar.com/LIPQ
100,IT,LIPD,Udine Campoformido Airport,N46.1.92',E13.11.20',46.01666666666666,13.183333333333335,Military,,,,,,,,,https://www.getmetar.com/LIPD
101,IT,LILV,Valbrembo Airport,N45.43.23',E9.35.62',45.71666666666667,9.583333333333334, Public,,,,,,,,,https://www.getmetar.com/LILV
102,IT,LILN,Varese Venegono Airport,N45.44.53',E8.53.28',45.73333333333333,8.883333333333333,Military,4659 x 131feet,Hard,,,,,,,https://www.getmetar.com/LILN
103,IT,LILW,Venaria Reale Airport,N45.7.83',E7.37.00',45.11666666666667,7.616666666666667,Military,,,,,,,,,https://www.getmetar.com/LILW
104,IT,LIPV,Venezia Lido Airport,N45.25.73',E12.23.27',45.41666666666666,12.383333333333333, Public,3261 x 148feet,Soft,,,,,,,https://www.getmetar.com/LIPV
105,IT,LIPZ,Venezia Tessera Airport,N45.30.32',E12.21.12',45.5,12.35, Public,10827 x 148feet,Hard,9121 x 148feet,Unknown,,,,,https://www.getmetar.com/LIPZ
106,IT,LILI,Vercelli Airport,N45.18.68',E8.25.05',45.3,8.416666666666666, Public,,,,,,,,,https://www.getmetar.com/LILI
107,IT,LILG,Vergiate Airport,N45.42.87',E8.41.98',45.7,8.683333333333334, Public,2612 x 164feet,Hard,,,,,,,https://www.getmetar.com/LILG
108,IT,LIPN,Verona Boscomantio Airport,N45.28.38',E10.55.62',45.46666666666667,10.916666666666664, Public,3327 x 72feet,Hard,,,,,,,https://www.getmetar.com/LIPN
109,IT,LIPX,Verona Villafranca Airport,N45.23.78',E10.53.27',45.38333333333333,10.883333333333333, Public,10066 x 148feet,Hard,,,,,,,https://www.getmetar.com/LIPX
110,IT,LIPT,Vicenza Airport,N45.34.30',E11.31.62',45.56666666666667,11.516666666666667,Military,,,,,,,,,https://www.getmetar.com/LIPT
111,IT,LIRV,Viterbo Airport,N42.25.81',E12.3.85',42.41666666666666,12.05,Military,4921 x 98feet,Hard,3018 x 79feet,Unknown,1936 x 112feet,Unknown,,,https://www.getmetar.com/LIRV
112,IT,LILH,Voghera Rivanazzano Airport,N44.57.12',E9.0.99',44.95,9.0, Public,3281 x 98feet,Hard,,,,,,,https://www.getmetar.com/LILH
113,IT,LIRP,,,,0.0,0.0,,,,,,,,,,https://www.getmetar.com/LIRP
114,IT,LIPH,,,,0.0,0.0,,,,,,,,,,https://www.getmetar.com/LIPH
