,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
133,AU,YCCT,Coconut Island Airport,S10.3.00',E143.4.00',-10.05,143.06666666666666,Private,,,,,,,,,https://www.getmetar.com/YCCT
134,AU,YCOE,Coen Airport,S13.45.72',E143.7.00',-13.75,143.11666666666667, Public,3967 x 98feet,Hard,,,,,,,https://www.getmetar.com/YCOE
135,AU,YCOF,Coffin Bay Airport,S34.35.34',E135.30.30',-34.583333333333336,135.5,Private,,,,,,,,,https://www.getmetar.com/YCOF
136,AU,YCFS,Coffs Harbour Airport,S30.19.23',E153.6.98',-30.316666666666666,153.1, Public,6824 x 148feet,Hard,2785 x 59feet,Unknown,,,,,https://www.getmetar.com/YCFS
137,AU,YCOH,Cohuna Airport,S35.49.62',E144.12.83',-35.81666666666667,144.2,Private,,,,,,,,,https://www.getmetar.com/YCOH
138,AU,YOLA,Colac Airport,S38.17.18',E143.40.78',-38.28333333333333,143.66666666666666,Private,,,,,,,,,https://www.getmetar.com/YOLA
139,AU,YCEM,Coldstream Airport,S37.43.70',E145.24.50',-37.71666666666667,145.4,Private,,,,,,,,,https://www.getmetar.com/YCEM
140,AU,YCSV,Colinsville Airport,S20.35.80',E147.51.60',-20.58333333333333,147.85, Public,,,,,,,,,https://www.getmetar.com/YCSV
141,AU,YCBR,Collarenebri Airport,S29.31.30',E148.34.90',-29.516666666666666,148.56666666666666, Public,,,,,,,,,https://www.getmetar.com/YCBR
142,AU,YCDO,Condobolin Airport,S33.3.87',E147.12.55',-33.05,147.2, Public,4501 x 98feet,Hard,3947 x 98feet,Unknown,,,,,https://www.getmetar.com/YCDO
143,AU,YCBP,Coober Pedy Airport,S29.2.40',E134.43.25',-29.03333333333333,134.71666666666667, Public,4685 x 98feet,Hard,2720 x 98feet,Unknown,,,,,https://www.getmetar.com/YCBP
144,AU,YCOO,Cooinda Airport,S12.54.20',E132.31.90',-12.9,132.51666666666668,Private,,,,,,,,,https://www.getmetar.com/YCOO
145,AU,YCKN,Cooktown Airport,S15.26.68',E145.11.07',-15.433333333333335,145.18333333333334, Public,5335 x 98feet,Hard,,,,,,,https://www.getmetar.com/YCKN
146,AU,YCAH,Coolah Airport,S31.46.40',E149.36.57',-31.766666666666666,149.6, Public,,,,,,,,,https://www.getmetar.com/YCAH
147,AU,YCTA,Coolatai Airport,S29.8.65',E150.43.48',-29.13333333333333,150.71666666666667,Private,,,,,,,,,https://www.getmetar.com/YCTA
148,AU,YCXA,Cooloola Cove Airpark Airport,S25.58.50',E153.0.20',-25.966666666666665,153.0,Private,,,,,,,,,https://www.getmetar.com/YCXA
149,AU,YBCM,Coominya Airport,S27.23.50',E152.27.70',-27.38333333333333,152.45,Private,,,,,,,,,https://www.getmetar.com/YBCM
150,AU,YCBB,Coonabarabran Airport,S31.19.95',E149.16.03',-31.316666666666666,149.26666666666668, Public,4987 x 98feet,Hard,2129 x 98feet,Unknown,,,,,https://www.getmetar.com/YCBB
151,AU,YCNM,Coonamble Airport,S30.59.00',E148.22.53',-30.98333333333333,148.36666666666667, Public,5010 x 98feet,Hard,1903 x 98feet,Unknown,,,,,https://www.getmetar.com/YCNM
152,AU,YCWA,Coondewanna Airport,S22.58.00',E118.48.80',-22.966666666666665,118.8, Public,6398 x 98feet,Hard,,,,,,,https://www.getmetar.com/YCWA
153,AU,YCTM,Cootamundra Airport,S34.37.47',E148.2.15',-34.61666666666667,148.03333333333333, Public,4682 x 60feet,Hard,2805 x 98feet,Unknown,,,,,https://www.getmetar.com/YCTM
154,AU,YCOR,Corowa Airport,S35.59.42',E146.21.08',-35.98333333333333,146.35, Public,5994 x 148feet,Hard,5000 x 98feet,Unknown,,,,,https://www.getmetar.com/YCOR
155,AU,YCRG,Corryong Airport,S36.10.97',E147.53.27',-36.16666666666666,147.88333333333333, Public,4596 x 98feet,Hard,,,,,,,https://www.getmetar.com/YCRG
156,AU,YCWL,Cowell Airport,S33.40.00',E136.53.50',-33.666666666666664,136.88333333333333, Public,,,,,,,,,https://www.getmetar.com/YCWL
157,AU,YCWS,Cowes Airport,S38.31.00',E145.13.00',-38.516666666666666,145.21666666666667,Private,,,,,,,,,https://www.getmetar.com/YCWS
158,AU,YCWR,Cowra Airport,S33.50.68',E148.38.93',-33.833333333333336,148.63333333333333, Public,5348 x 98feet,Hard,3825 x 60feet,Unknown,,,,,https://www.getmetar.com/YCWR
159,AU,YCRN,Cranbourn Airport,S41.9.70',E147.0.90',-41.15,147.0,Private,,,,,,,,,https://www.getmetar.com/YCRN
160,AU,YCKI,Croker Island Airport,S11.9.92',E132.29.03',-11.15,132.48333333333332, Public,,,,,,,,,https://www.getmetar.com/YCKI
161,AU,YCRL,Crookwell Airport,S34.30.00',E149.27.00',-34.5,149.45, Public,,,,,,,,,https://www.getmetar.com/YCRL
162,AU,YCRY,Croydon Airport,S18.13.10',E142.15.20',-18.216666666666665,142.25, Public,,,,,,,,,https://www.getmetar.com/YCRY
163,AU,YCUA,Cudal Airport,S33.16.67',E148.45.78',-33.266666666666666,148.75, Public,4445 x 59feet,Hard,,,,,,,https://www.getmetar.com/YCUA
164,AU,YCUE,Cue Airport,S27.26.80',E117.55.12',-27.43333333333333,117.91666666666669, Public,,,,,,,,,https://www.getmetar.com/YCUE
165,AU,YCUS,Cummins Airport,S34.12.50',E135.38.50',-34.2,135.63333333333333, Public,4124 x 59feet,Hard,,,,,,,https://www.getmetar.com/YCUS
166,AU,YCMM,Cummins Town Airport,S34.15.20',E135.42.80',-34.25,135.7, Public,,,,,,,,,https://www.getmetar.com/YCMM
167,AU,YCUN,Cunderdin Airport,S31.37.33',E117.13.00',-31.61666666666667,117.21666666666668, Public,6089 x 148feet,Hard,4997 x 148feet,Unknown,,,,,https://www.getmetar.com/YCUN
168,AU,YCMU,Cunnamulla Airport,S28.1.80',E145.37.33',-28.016666666666666,145.61666666666667, Public,5686 x 98feet,Hard,2999 x 59feet,Unknown,,,,,https://www.getmetar.com/YCMU
169,AU,YCIN,Curtin Airport,S17.34.88',E123.49.70',-17.566666666666666,123.81666666666666,Military,10010 x 148feet,Hard,,,,,,,https://www.getmetar.com/YCIN
170,AU,YDAY,Dalby Airport,S27.9.30',E151.16.00',-27.15,151.26666666666668, Public,4160 x 75feet,Hard,,,,,,,https://www.getmetar.com/YDAY
171,AU,YDGA,Dalgaranga Mine Airport,S27.49.78',E117.18.98',-27.816666666666666,117.3, Public,,,,,,,,,https://www.getmetar.com/YDGA
172,AU,YDAL,Dallas Airport,S34.34.30',E146.11.60',-34.56666666666667,146.18333333333334, Public,,,,,,,,,https://www.getmetar.com/YDAL
173,AU,YDLO,Darlot Airport,S27.52.42',E121.16.30',-27.86666666666667,121.26666666666668,Private,6506 x 98feet,Soft,,,,,,,https://www.getmetar.com/YDLO
174,AU,YDNI,Darnley Island Airport,S9.34.73',E143.46.82',-9.566666666666666,143.76666666666668,Private,,,,,,,,,https://www.getmetar.com/YDNI
175,AU,YPDN,Darwin Airport,S12.24.88',E130.52.60',-12.4,130.86666666666667, Public,11004 x 197feet,Hard,5000 x 98feet,Unknown,,,,,https://www.getmetar.com/YPDN
176,AU,YDPD,Davenport Downs Airport,S24.8.70',E141.6.70',-24.13333333333333,141.1, Public,,,,,,,,,https://www.getmetar.com/YDPD
177,AU,YDGU,Degrussa Airport,S25.33.45',E119.17.25',-25.55,119.28333333333332, Public,,,,,,,,,https://www.getmetar.com/YDGU
178,AU,YDWF,Delamere Range Facility Airport,S15.44.82',E131.55.17',-15.733333333333333,131.91666666666666,Military,,,,,,,,,https://www.getmetar.com/YDWF
179,AU,YDLV,Delissaville Airport,S12.33.10',E130.41.20',-12.55,130.68333333333334,Private,,,,,,,,,https://www.getmetar.com/YDLV
180,AU,YDLT,Delta Downs Airport,S16.59.50',E141.19.00',-16.983333333333334,141.31666666666666, Public,,,,,,,,,https://www.getmetar.com/YDLT
181,AU,YDLQ,Deniliquin Airport,S35.33.57',E144.56.78',-35.55,144.93333333333334, Public,4879 x 98feet,Hard,3999 x 98feet,Unknown,,,,,https://www.getmetar.com/YDLQ
182,AU,YDEK,Denmark Airport,S34.56.80',E117.23.80',-34.93333333333333,117.38333333333334,Private,,,,,,,,,https://www.getmetar.com/YDEK
183,AU,YDBY,Derby Airport,S17.22.20',E123.39.63',-17.366666666666667,123.65, Public,5696 x 98feet,Hard,3799 x 59feet,Unknown,,,,,https://www.getmetar.com/YDBY
184,AU,YDPO,Devonport Airport,S41.10.18',E146.25.82',-41.16666666666666,146.41666666666666, Public,6030 x 148feet,Hard,2887 x 98feet,Unknown,,,,,https://www.getmetar.com/YDPO
185,AU,YDBI,Dirranbandi Airport,S28.35.50',E148.13.00',-28.58333333333333,148.21666666666667, Public,3993 x 60feet,Hard,,,,,,,https://www.getmetar.com/YDBI
186,AU,YLBD,Djarindjin Lombadina Airport,S16.30.92',E122.55.42',-16.5,122.91666666666669, Public,,,,,,,,,https://www.getmetar.com/YLBD
187,AU,YDOC,Dochra Airport,S32.39.03',E151.12.48',-32.65,151.2,Military,,,,,,,,,https://www.getmetar.com/YDOC
188,AU,YDVR,Docker River Airport,S24.51.50',E129.7.40',-24.85,129.11666666666667,Private,,,,,,,,,https://www.getmetar.com/YDVR
189,AU,YDOD,Donald Airport,S36.21.62',E143.0.45',-36.35,143.0, Public,3825 x 60feet,Hard,2585 x 98feet,Unknown,,,,,https://www.getmetar.com/YDOD
190,AU,YDOP,Donnington Airpark Airport,S19.36.10',E146.50.50',-19.6,146.83333333333334,Private,,,,,,,,,https://www.getmetar.com/YDOP
191,AU,YDMG,Doomadgee Airport,S17.56.22',E138.48.98',-17.933333333333334,138.8, Public,5449 x 98feet,Hard,,,,,,,https://www.getmetar.com/YDMG
192,AU,YDOR,Dorunda Station Airport,S16.33.25',E141.49.45',-16.55,141.81666666666666,Private,,,,,,,,,https://www.getmetar.com/YDOR
193,AU,YDRD,Drysdale River Airport,S15.42.78',E126.22.88',-15.7,126.36666666666666,Private,,,,,,,,,https://www.getmetar.com/YDRD
194,AU,YSDU,Dubbo Airport,S32.13.00',E148.34.48',-32.21666666666667,148.56666666666666, Public,5604 x 148feet,Hard,3501 x 60feet,Unknown,,,,,https://www.getmetar.com/YSDU
195,AU,YDKG,Duketon Gold Airport,S27.36.12',E122.20.03',-27.6,122.33333333333331, Public,,,,,,,,,https://www.getmetar.com/YDKG
196,AU,YDUM,Dumbleyung Airport,S33.19.35',E117.44.63',-33.31666666666667,117.73333333333332,Private,,,,,,,,,https://www.getmetar.com/YDUM
197,AU,YDBR,Dunbar Airport,S16.3.00',E142.24.00',-16.05,142.4,Private,,,,,,,,,https://www.getmetar.com/YDBR
198,AU,YDKI,Dunk Island Airport,S17.56.24',E146.8.43',-17.933333333333334,146.13333333333333,Private,,,,,,,,,https://www.getmetar.com/YDKI
199,AU,YDUN,Dunwich Airport,S27.31.00',E153.25.70',-27.516666666666666,153.41666666666666,Private,,,,,,,,,https://www.getmetar.com/YDUN
200,AU,YDRH,Durham Downs Airport,S27.4.50',E141.54.00',-27.066666666666666,141.9,Private,,,,,,,,,https://www.getmetar.com/YDRH
201,AU,YDRI,Durrie Airport,S25.41.10',E140.13.40',-25.68333333333333,140.21666666666667,Private,,,,,,,,,https://www.getmetar.com/YDRI
202,AU,YDYS,Dysart Airport,S22.37.33',E148.21.83',-22.61666666666667,148.35,Private,5085 x 98feet,Hard,,,,,,,https://www.getmetar.com/YDYS
203,AU,YEJI,East Jaurdi Airport,S30.46.17',E120.18.72',-30.766666666666666,120.3, Public,,,,,,,,,https://www.getmetar.com/YEJI
204,AU,YMES,East Sale Airport,S38.5.93',E147.8.97',-38.083333333333336,147.13333333333333,Military,8189 x 150feet,Hard,7513 x 150feet,Unknown,,,,,https://www.getmetar.com/YMES
205,AU,YECH,Echuca Airport,S36.9.43',E144.45.72',-36.15,144.75, Public,3615 x 60feet,Hard,,,,,,,https://www.getmetar.com/YECH
206,AU,YECB,Eco Beach Airport,S18.19.40',E122.7.60',-18.316666666666666,122.11666666666666,Private,,,,,,,,,https://www.getmetar.com/YECB
207,AU,YPED,Edinburgh Airport,S34.42.15',E138.37.25',-34.7,138.61666666666667,Military,8399 x 148feet,Hard,6437 x 148feet,Unknown,,,,,https://www.getmetar.com/YPED
208,AU,YESD,Eidsvold Airport,S25.21.90',E151.6.50',-25.35,151.1, Public,,,,,,,,,https://www.getmetar.com/YESD
209,AU,YELW,Eildon Wier Airport,S37.12.00',E145.50.00',-37.2,145.83333333333334,Private,,,,,,,,,https://www.getmetar.com/YELW
210,AU,YELD,Elcho Island Airport,S12.1.17',E135.34.23',-12.016666666666667,135.56666666666666, Public,4724 x 98feet,Hard,,,,,,,https://www.getmetar.com/YELD
211,AU,YEWA,Eliwana Airport,S22.25.73',E116.53.23',-22.41666666666667,116.88333333333334,Private,,,,,,,,,https://www.getmetar.com/YEWA
212,AU,YELN,Elliston Airport,S33.38.30',E134.54.00',-33.63333333333333,134.9,Private,,,,,,,,,https://www.getmetar.com/YELN
213,AU,YESE,Elrose Airport,S20.58.63',E141.0.43',-20.966666666666665,141.0, Public,,,,,,,,,https://www.getmetar.com/YESE
214,AU,YEML,Emerald Airport,S23.34.07',E148.10.75',-23.566666666666666,148.16666666666666, Public,6234 x 98feet,Hard,3038 x 59feet,Unknown,,,,,https://www.getmetar.com/YEML
215,AU,YMKT,Emkaytee Airport,S12.36.60',E131.3.20',-12.6,131.05,Private,,,,,,,,,https://www.getmetar.com/YMKT
216,AU,YEMP,Emu Park Airport,S23.15.40',E150.48.80',-23.25,150.8,Private,,,,,,,,,https://www.getmetar.com/YEMP
217,AU,YERN,Ernabella Airport,S26.15.75',E132.10.90',-26.25,132.16666666666666,Private,,,,,,,,,https://www.getmetar.com/YERN
218,AU,YEMG,Eromanga Airport,S26.42.30',E143.15.70',-26.7,143.25,Private,,,,,,,,,https://www.getmetar.com/YEMG
219,AU,YESC,Escott Airport,S17.43.70',E139.24.90',-17.716666666666665,139.4,Private,,,,,,,,,https://www.getmetar.com/YESC
220,AU,YESP,Esperance Airport,S33.41.07',E121.49.37',-33.68333333333333,121.81666666666666, Public,5905 x 98feet,Hard,3865 x 59feet,Unknown,,,,,https://www.getmetar.com/YESP
221,AU,YEUO,Eulo Airport,S28.10.10',E145.2.50',-28.16666666666667,145.03333333333333,Private,,,,,,,,,https://www.getmetar.com/YEUO
