,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
17,PG,AYKY,Lihir Kunaye Airport,S3.2.59',E152.37.68',-3.033333333333333,152.61666666666667, Public,3937 x 75feet,Soft,,,,,,,https://www.getmetar.com/AYKY
18,PG,AYKV,Kavieng Airport,S2.34.93',E150.48.65',-2.5666666666666664,150.8, Public,5584 x 98feet,Hard,,,,,,,https://www.getmetar.com/AYKV
19,PG,AYTU,Tufi Airport,S9.4.60',E149.19.03',-9.066666666666666,149.31666666666666, Public,,,,,,,,,https://www.getmetar.com/AYTU
20,PG,AYGR,Girua Airport,S8.48.53',E148.18.39',-8.8,148.3, Public,5485 x 98feet,Hard,,,,,,,https://www.getmetar.com/AYGR
21,PG,AYIQ,Kieta Airport,S6.18.37',E155.43.68',-6.3,155.71666666666667, Public,,,,,,,,,https://www.getmetar.com/AYIQ
22,PG,AYBK,Buka Airport,S5.25.25',E154.40.53',-5.416666666666667,154.66666666666666, Public,5125 x 98feet,Hard,,,,,,,https://www.getmetar.com/AYBK
23,PG,AYVN,Vanimo Airport,S2.41.62',E141.18.24',-2.6833333333333336,141.3, Public,5775 x 85feet,Hard,,,,,,,https://www.getmetar.com/AYVN
24,PG,AYXM,Komo Airport,S6.3.80',E142.52.61',-6.05,142.86666666666667, Public,,,,,,,,,https://www.getmetar.com/AYXM
25,PG,AYTA,Tari Airport,S5.50.69',E142.56.82',-5.833333333333333,142.93333333333334, Public,5197 x 72feet,Soft,,,,,,,https://www.getmetar.com/AYTA
26,PG,AYMR,Moro Airport,S6.21.71',E143.13.84',-6.35,143.21666666666667, Public,5774 x 98feet,Soft,,,,,,,https://www.getmetar.com/AYMR
27,PG,AYMN,Mendi Airport,S6.8.77',E143.39.44',-6.133333333333334,143.65, Public,4396 x 98feet,Soft,,,,,,,https://www.getmetar.com/AYMN
28,PG,YSII,Saibai Island Airport,S9.22.70',E142.37.50',-9.366666666666667,142.61666666666667, Public,,,,,,,,,https://www.getmetar.com/YSII
29,PG,YBOI,Boigu Island Airport,S9.14.00',E142.13.00',-9.233333333333333,142.21666666666667,Private,,,,,,,,,https://www.getmetar.com/YBOI
30,PG,AYTB,Tabubil Airport,S5.16.75',E141.13.65',-5.266666666666667,141.21666666666667, Public,4232 x 75feet,Soft,,,,,,,https://www.getmetar.com/AYTB
31,PG,AYKI,Kiunga Airport,S6.7.49',E141.17.12',-6.116666666666666,141.28333333333333, Public,4171 x 75feet,Hard,,,,,,,https://www.getmetar.com/AYKI
32,PG,AYDU,Daru Airport,S9.5.20',E143.12.49',-9.083333333333334,143.2, Public,,,,,,,,,https://www.getmetar.com/AYDU
33,PG,AYMH,Mount Hagen Airport,S5.49.67',E144.17.97',-5.816666666666666,144.28333333333333, Public,6185 x 98feet,Hard,3599 x 59feet,Unknown,,,,,https://www.getmetar.com/AYMH
34,PG,AYHK,Kimbe Hoskins Airport,S5.27.81',E150.24.42',-5.45,150.4, Public,5212 x 98feet,Hard,,,,,,,https://www.getmetar.com/AYHK
