,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
93,DE,EDQD,Bayreuth Bindlache Airport,N49.59.07',E11.38.31',49.983333333333334,11.633333333333333, Public,3550 x 98feet,Hard,,,,,,,https://www.getmetar.com/EDQD
94,DE,EDQC,Coburg Brandensteinsebene Airport,N50.15.80',E10.59.70',50.25,10.983333333333333, Public,2074 x 65feet,Hard,,,,,,,https://www.getmetar.com/EDQC
95,DE,EDQB,Bad Windsheim Airport,N49.30.60',E10.21.99',49.5,10.35, Public,2263 x 98feet,Soft,,,,,,,https://www.getmetar.com/EDQB
96,DE,EDQA,Bamberg Breitenau Airport,N49.55.23',E10.54.87',49.916666666666664,10.9, Public,,,,,,,,,https://www.getmetar.com/EDQA
97,DE,EDPW,Thalmassing Waizenhofen Airport,N49.3.86',E11.12.57',49.05,11.2, Public,,,,,,,,,https://www.getmetar.com/EDPW
98,DE,EDPS,Sonnen Airport,N48.41.00',E13.41.78',48.68333333333333,13.683333333333334,Private,,,,,,,,,https://www.getmetar.com/EDPS
99,DE,EDPQ,Schmidgaden Airport,N49.25.85',E12.6.00',49.416666666666664,12.1, Public,,,,,,,,,https://www.getmetar.com/EDPQ
100,DE,EDPO,Neumarkt Opf Airport,N49.17.14',E11.26.68',49.28333333333333,11.433333333333334, Public,,,,,,,,,https://www.getmetar.com/EDPO
101,DE,EDPI,Moosburg Auf Der Kippe Airport,N48.27.45',E11.56.57',48.45,11.933333333333334, Public,,,,,,,,,https://www.getmetar.com/EDPI
102,DE,EDPH,Schwabach Buchenbach Airport,N49.16.20',E11.0.95',49.266666666666666,11.0,Military,,,,,,,,,https://www.getmetar.com/EDPH
103,DE,EDPG,Griesau Airport,N48.57.22',E12.25.28',48.95,12.416666666666666, Public,1558 x 66feet,Soft,,,,,,,https://www.getmetar.com/EDPG
