,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
0,TV,NGFU,Funafuti International Airport,S8.31.47',E179.11.73',-8.516666666666667,179.18333333333334, Public,,,,,,,,,https://www.getmetar.com/NGFU
